HPD08021100HPCPHI19650900280011000 00006  &&&
HPD08021100HPCPHI19650900280011100 00002  &&&
HPD08021100HPCPHI19650900280011200 00015  &&&
HPD08021100HPCPHI19650900280011300 00028  &&&
HPD08021100HPCPHI19650900280011400 00009  &&&
HPD08021100HPCPHI19650900280011600 00002  &&&
HPD08021100HPCPHI19650900280011700 00003  &&&
HPD08021100HPCPHI19650900280011800 00010  &&&
HPD08021100HPCPHI19650900280011900 00004  &&&
HPD08021100HPCPHI19650900280012000 00006  &&&
HPD08021100HPCPHI19650900280012100 00004  &&&
HPD08021100HPCPHI19650900280012300 00002  &&&
HPD08021100HPCPHI19650900280012400 00001  &&&
HPD08021100HPCPHI19650900290010100 00004  &&&
HPD08021100HPCPHI19650900290010200 00013  &&&
HPD08021100HPCPHI19650900290010300 00003  &&&
HPD08021100HPCPHI19650900290010400 00007  &&&
HPD08021100HPCPHI19650900290010500 00018  &&&
HPD08021100HPCPHI19650900290010600 00011  &&&
HPD08021100HPCPHI19650900290010700 00010  &&&
HPD08021100HPCPHI19650900290010800 00006  &&&
HPD08021100HPCPHI19650900290010900 00005  &&&
HPD08021100HPCPHI19650900290011000 00002  &&&
HPD08021100HPCPHI19650900290011100 00001  &&&
HPD08021100HPCPHI19650900290011200 00009  &&&
HPD08021100HPCPHI19650900290011300 00003  &&&
HPD08021100HPCPHI19650900290011500 00002  &&&
HPD08021100HPCPHI19650900290011800 00001  &&&
HPD08021100HPCPHI19650900290011900 00002  &&&
HPD08021100HPCPHI19650900290012000 00004  &&&
HPD08021100HPCPHI19650900290012100 00007  &&&
HPD08021100HPCPHI19650900290012200 00011  &&&
HPD08021100HPCPHI19650900290012300 00004  &&&
HPD08021100HPCPHI19650900290012400 00005  &&&
HPD08021100HPCPHI19650900300010100 00003  &&&
HPD08021100HPCPHI19651000010010100 00000  &&&
HPD08021100HPCPHI19651000010011500 00006  &&&
HPD08021100HPCPHI19651000060010600 00004  &&&
HPD08021100HPCPHI19651000060010700 00023  &&&
HPD08021100HPCPHI19651000060010800 00044  &&&
HPD08021100HPCPHI19651000060010900 00057  &&&
HPD08021100HPCPHI19651000060011000 00027  &&&
HPD08021100HPCPHI19651000060011100 00052  &&&
HPD08021100HPCPHI19651000060011200 00329  &&&
HPD08021100HPCPHI19651000060011300 00019  &&&
HPD08021100HPCPHI19651000060011400 00016  &&&
HPD08021100HPCPHI19651000060011600 00001  &&&
HPD08021100HPCPHI19651000060012000 00030  &&&
HPD08021100HPCPHI19651000060012100 00005  &&&
HPD08021100HPCPHI19651000060012200 00003  &&&
HPD08021100HPCPHI19651000060012300 00013  &&&
HPD08021100HPCPHI19651000070010200 00005  &&&
HPD08021100HPCPHI19651000070010300 00004  &&&
HPD08021100HPCPHI19651000130012300 00019  &&&
HPD08021100HPCPHI19651000130012400 00003  &&&
HPD08021100HPCPHI19651000200010600 00005  &&&
HPD08021100HPCPHI19651000200010700 00014  &&&
HPD08021100HPCPHI19651000200010800 00013  &&&
HPD08021100HPCPHI19651000200010900 00001  &&&
HPD08021100HPCPHI19651100010010100 00000  &&&
HPD08021100HPCPHI19651100090011800 00002  &&&
HPD08021100HPCPHI19651100100010600 00001  &&&
HPD08021100HPCPHI19651100100010700 00012  &&&
HPD08021100HPCPHI19651100100010800 00009  &&&
HPD08021100HPCPHI19651100100010900 00027  &&&
HPD08021100HPCPHI19651100100011000 00016  &&&
HPD08021100HPCPHI19651100100011100 00025  &&&
HPD08021100HPCPHI19651100100011200 00004  &&&
HPD08021100HPCPHI19651100120011000 00010  &&&
HPD08021100HPCPHI19651100120011100 00001  &&&
HPD08021100HPCPHI19651100120011800 00082  &&&
HPD08021100HPCPHI19651100120011900 00050  
HPD08021100HPCPHI19651100120012000 00005  &&&
HPD08021100HPCPHI19651100120012100 00001  &&&
HPD08021100HPCPHI19651100130010600 00001  &&&
HPD08021100HPCPHI19651100210010700 00002  &&&
HPD08021100HPCPHI19651100220010800 00008  &&&
HPD08021100HPCPHI19651100220011000 00002  &&&
HPD08021100HPCPHI19651100220011100 00023  &&&
HPD08021100HPCPHI19651100220011200 00004  &&&
HPD08021100HPCPHI19651100220011400 00019  &&&
HPD08021100HPCPHI19651100220011500 00002  &&&
HPD08021100HPCPHI19651100280012400 00009  &&&
HPD08021100HPCPHI19651100290010100 00004  &&&
HPD08021100HPCPHI19651100290010200 00004  &&&
HPD08021100HPCPHI19651100290010300 00002  &&&
HPD08021100HPCPHI19651100290011800 00002  &&&
HPD08021100HPCPHI19651100290011900 00003  &&&
HPD08021100HPCPHI19651100290012000 00001  &&&
HPD08021100HPCPHI19651100290012100 00007  &&&
HPD08021100HPCPHI19651100290012200 00003  &&&
HPD08021100HPCPHI19651100290012300 00001  &&&
HPD08021100HPCPHI19651200010010100 00000  &&&
HPD08021100HPCPHI19651200120011900 00014  &&&
HPD08021100HPCPHI19651200120012000 00012  &&&
HPD08021100HPCPHI19651200120012100 00003  &&&
HPD08021100HPCPHI19651200120012200 00010  &&&
HPD08021100HPCPHI19651200120012300 00005  &&&
HPD08021100HPCPHI19651200130010600 00008  &&&
HPD08021100HPCPHI19651200140011700 00016  &&&
HPD08021100HPCPHI19651200140011800 00023  &&&
HPD08021100HPCPHI19651200140011900 00017  &&&
HPD08021100HPCPHI19651200140012000 00028  &&&
HPD08021100HPCPHI19651200140012100 00003  &&&
HPD08021100HPCPHI19651200140012200 00004  &&&
HPD08021100HPCPHI19651200140012300 00001  &&&
HPD08021100HPCPHI19651200150010200 00001  &&&
HPD08021100HPCPHI19651200150010300 00008  &&&
HPD08021100HPCPHI19651200150010400 00024  &&&
HPD08021100HPCPHI19651200150010600 00006  &&&
HPD08021100HPCPHI19651200150010800 00001  &&&
HPD08021100HPCPHI19651200150010900 00021  &&&
HPD08021100HPCPHI19651200150011000 00067  &&&
HPD08021100HPCPHI19651200150011100 00009  &&&
HPD08021100HPCPHI19651200150011200 00036  &&&
HPD08021100HPCPHI19651200150011300 00006  &&&
HPD08021100HPCPHI19651200150011400 00003  &&&
HPD08021100HPCPHI19651200150012100 00002  &&&
HPD08021100HPCPHI19651200150012200 00003  &&&
HPD08021100HPCPHI19651200160010100 00001  &&&
HPD08021100HPCPHI19651200160010200 00001  &&&
HPD08021100HPCPHI19651200160010400 00001  &&&
HPD08021100HPCPHI19651200160010600 00001  &&&
HPD08021100HPCPHI19651200160012400 00001  &&&
HPD08021100HPCPHI19651200180011200 00001  &&&
HPD08021100HPCPHI19651200180011300 00001  &&&
HPD08021100HPCPHI19651200180011400 00002  &&&
HPD08021100HPCPHI19651200180011500 00001  &&&
HPD08021100HPCPHI19651200180011600 00004  &&&
HPD08021100HPCPHI19651200180011700 00020  &&&
HPD08021100HPCPHI19651200180011800 00002  &&&
HPD08021100HPCPHI19651200180011900 00004  &&&
HPD08021100HPCPHI19651200180012000 00003  &&&
HPD08021100HPCPHI19651200180012100 00017  &&&
HPD08021100HPCPHI19651200180012200 00023  &&&
HPD08021100HPCPHI19651200180012300 00001  &&&
HPD08021100HPCPHI19651200180012400 00001  &&&
HPD08021100HPCPHI19651200190010100 00009  &&&
HPD08021100HPCPHI19651200190010200 00001  &&&
HPD08021100HPCPHI19651200190010600 00003  &&&
HPD08021100HPCPHI19651200190010700 00034  &&&
HPD08021100HPCPHI19651200190010800 00030  &&&
HPD08021100HPCPHI19651200190010900 00008  &&&
HPD08021100HPCPHI19651200190011000 00003  &&&
HPD08021100HPCPHI19651200190011100 00009  &&&
HPD08021100HPCPHI19651200190011200 00011  &&&
HPD08021100HPCPHI19651200190011300 00012  &&&
HPD08021100HPCPHI19651200190011400 00002  &&&
HPD08021100HPCPHI19651200190011500 00009  &&&
HPD08021100HPCPHI19651200190011600 00004  &&&
HPD08021100HPCPHI19651200190011700 00004  &&&
HPD08021100HPCPHI19651200190011800 00010  &&&
HPD08021100HPCPHI19651200190011900 00004  &&&
HPD08021100HPCPHI19651200190012000 00005  &&&
